openTime, openTimeStamp, open, high, low, close, volume, closeTime, closeTimeStamp, quoteAssetVolume, numberOfTrades, takerBuyBase, takerBuyQuote, IGNORE
1643673600000,2022 02 01 01:00:00,2.143E-5,2.2E-5,2.113E-5,2.168E-5,4.2056475E12,1643759999999,2022 02 02 00:59:59,9.1095904E7,212982,2.10055961E12,4.5515792E7,0.0
1643760000000,2022 02 02 01:00:00,2.168E-5,2.189E-5,2.028E-5,2.061E-5,4.5631401E12,1643846399999,2022 02 03 00:59:59,9.6527304E7,221235,2.13159353E12,4.5108448E7,0.0
1643846400000,2022 02 03 01:00:00,2.061E-5,2.085E-5,2.013E-5,2.075E-5,3.68762893E12,1643932799999,2022 02 04 00:59:59,7.5704216E7,152774,1.90898346E12,3.9208908E7,0.0
1643932800000,2022 02 04 01:00:00,2.075E-5,2.232E-5,2.052E-5,2.219E-5,6.004844E12,1644019199999,2022 02 05 00:59:59,1.288278E8,257748,3.0970206E12,6.6451028E7,0.0
1644019200000,2022 02 05 01:00:00,2.219E-5,2.388E-5,2.203E-5,2.25E-5,7.8285478E12,1644105599999,2022 02 06 00:59:59,1.79649712E8,387336,3.74887127E12,8.604136E7,0.0
1644105600000,2022 02 06 01:00:00,2.249E-5,2.9E-5,2.223E-5,2.849E-5,1.81286795E13,1644191999999,2022 02 07 00:59:59,4.7345904E8,1139100,9.2175136E12,2.40683184E8,0.0
1644192000000,2022 02 07 01:00:00,2.848E-5,3.523E-5,2.707E-5,3.256E-5,3.7635972E13,1644278399999,2022 02 08 00:59:59,1.1794825E9,2498985,1.88671244E13,5.9206086E8,0.0
1644278400000,2022 02 08 01:00:00,3.256E-5,3.51E-5,2.942E-5,3.096E-5,2.97064139E13,1644364799999,2022 02 09 00:59:59,9.5325606E8,1731952,1.47762855E13,4.74528E8,0.0
1644364800000,2022 02 09 01:00:00,3.097E-5,3.411E-5,3.042E-5,3.294E-5,1.82857037E13,1644451199999,2022 02 10 00:59:59,5.9338029E8,1061008,9.0970134E12,2.95180352E8,0.0
1644451200000,2022 02 10 01:00:00,3.295E-5,3.372E-5,3.052E-5,3.147E-5,1.31261394E13,1644537599999,2022 02 11 00:59:59,4.23562368E8,706772,6.444297E12,2.0807496E8,0.0
