openTime, openTimeStamp, open, high, low, close, volume, closeTime, closeTimeStamp, quoteAssetVolume, numberOfTrades, takerBuyBase, takerBuyQuote, IGNORE
1644163200000,2022 02 06 17:00:00,0.14629,0.147215,0.145693,0.146781,1.4118826E7,1644163203600,2022 02 06 17:00:03,2068235.6,0,0.0,0.0,0.0
1644166800000,2022 02 06 18:00:00,0.146781,0.147469,0.146635,0.147079,6497884.0,1644166803600,2022 02 06 18:00:03,955652.44,0,0.0,0.0,0.0
1644170400000,2022 02 06 19:00:00,0.147094,0.147695,0.146263,0.14663,8264965.5,1644170403600,2022 02 06 19:00:03,1214982.5,0,0.0,0.0,0.0
1644174000000,2022 02 06 20:00:00,0.146601,0.153644,0.146541,0.15042,5.8757096E7,1644174003600,2022 02 06 20:00:03,8860470.0,0,0.0,0.0,0.0
1644177600000,2022 02 06 21:00:00,0.150401,0.15583,0.148768,0.150938,1.42607344E8,1644177603600,2022 02 06 21:00:03,2.178299E7,0,0.0,0.0,0.0
1644181200000,2022 02 06 22:00:00,0.150918,0.152911,0.15,0.152556,4.426108E7,1644181203600,2022 02 06 22:00:03,6716926.5,0,0.0,0.0,0.0
1644184800000,2022 02 06 23:00:00,0.15254,0.152885,0.151124,0.151456,2.4325892E7,1644184803600,2022 02 06 23:00:03,3695554.8,0,0.0,0.0,0.0
1644188400000,2022 02 07 00:00:00,0.151463,0.15465,0.151171,0.153988,4.6369356E7,1644188403600,2022 02 07 00:00:03,7100913.5,0,0.0,0.0,0.0
1644192000000,2022 02 07 01:00:00,0.153989,0.157404,0.151363,0.155903,7.0836264E7,1644192003600,2022 02 07 01:00:03,1.0936318E7,0,0.0,0.0,0.0
1644195600000,2022 02 07 02:00:00,0.155936,0.157188,0.154551,0.156018,4.7349496E7,1644195603600,2022 02 07 02:00:03,7372449.5,0,0.0,0.0,0.0
1644199200000,2022 02 07 03:00:00,0.15603,0.160518,0.156026,0.158828,9.781756E7,1644199203600,2022 02 07 03:00:03,1.5564611E7,0,0.0,0.0,0.0
1644202800000,2022 02 07 04:00:00,0.158841,0.160972,0.158836,0.15931,4.521674E7,1644202803600,2022 02 07 04:00:03,7228637.0,0,0.0,0.0,0.0
1644206400000,2022 02 07 05:00:00,0.159345,0.15988,0.157382,0.157944,4.2554956E7,1644206403600,2022 02 07 05:00:03,6730743.0,0,0.0,0.0,0.0
1644210000000,2022 02 07 06:00:00,0.157951,0.158446,0.156822,0.1578,3.3964376E7,1644210003600,2022 02 07 06:00:03,5356553.0,0,0.0,0.0,0.0
1644213600000,2022 02 07 07:00:00,0.1578,0.157893,0.156614,0.157167,2.0858528E7,1644213603600,2022 02 07 07:00:03,3282044.0,0,0.0,0.0,0.0
1644217200000,2022 02 07 08:00:00,0.157166,0.157677,0.156143,0.156954,2.2297728E7,1644217203600,2022 02 07 08:00:03,3498973.2,0,0.0,0.0,0.0
1644220800000,2022 02 07 09:00:00,0.156982,0.157054,0.15562,0.156744,2.4911896E7,1644220803600,2022 02 07 09:00:03,3893511.2,0,0.0,0.0,0.0
1644224400000,2022 02 07 10:00:00,0.15675,0.1578,0.1548,0.15627,2.8697406E7,1644224403600,2022 02 07 10:00:03,4482682.0,0,0.0,0.0,0.0
1644228000000,2022 02 07 11:00:00,0.156269,0.156882,0.1559,0.156357,1.2669065E7,1644228003600,2022 02 07 11:00:03,1981176.6,0,0.0,0.0,0.0
1644231600000,2022 02 07 12:00:00,0.156356,0.157509,0.156196,0.157249,1.4201057E7,1644231603600,2022 02 07 12:00:03,2223910.0,0,0.0,0.0,0.0
1644235200000,2022 02 07 13:00:00,0.157255,0.157653,0.155936,0.15688,1.8057374E7,1644235203600,2022 02 07 13:00:03,2829363.2,0,0.0,0.0,0.0
