openTime, openTimeStamp, open, high, low, close, volume, closeTime, closeTimeStamp, quoteAssetVolume, numberOfTrades, takerBuyBase, takerBuyQuote, IGNORE
1644163200000,2022 02 06 17:00:00,1.11318,1.12443,1.11074,1.11983,1342168.5,1644163203600,2022 02 06 17:00:03,1499740.9,0,0.0,0.0,0.0
1644166800000,2022 02 06 18:00:00,1.11998,1.12363,1.11867,1.12126,919325.7,1644166803600,2022 02 06 18:00:03,1030735.5,0,0.0,0.0,0.0
1644170400000,2022 02 06 19:00:00,1.12112,1.12161,1.11055,1.1143,782906.5,1644170403600,2022 02 06 19:00:03,872961.2,0,0.0,0.0,0.0
1644174000000,2022 02 06 20:00:00,1.11417,1.12238,1.11351,1.12161,716118.2,1644174003600,2022 02 06 20:00:03,800262.2,0,0.0,0.0,0.0
1644177600000,2022 02 06 21:00:00,1.12152,1.1307,1.11719,1.1246,1453583.0,1644177603600,2022 02 06 21:00:03,1632578.0,0,0.0,0.0,0.0
1644181200000,2022 02 06 22:00:00,1.12463,1.13266,1.12322,1.12592,782820.9,1644181203600,2022 02 06 22:00:03,883114.2,0,0.0,0.0,0.0
1644184800000,2022 02 06 23:00:00,1.12595,1.12959,1.12135,1.1228,649333.0,1644184803600,2022 02 06 23:00:03,731875.7,0,0.0,0.0,0.0
1644188400000,2022 02 07 00:00:00,1.12299,1.14993,1.1218,1.14264,4263615.0,1644188403600,2022 02 07 00:00:03,4856306.5,0,0.0,0.0,0.0
1644192000000,2022 02 07 01:00:00,1.14265,1.14561,1.12571,1.13959,3841178.8,1644192003600,2022 02 07 01:00:03,4354808.5,0,0.0,0.0,0.0
1644195600000,2022 02 07 02:00:00,1.13971,1.15095,1.13401,1.1452,2417178.2,1644195603600,2022 02 07 02:00:03,2758628.0,0,0.0,0.0,0.0
1644199200000,2022 02 07 03:00:00,1.14532,1.17001,1.14529,1.159,3368527.0,1644199203600,2022 02 07 03:00:03,3901760.0,0,0.0,0.0,0.0
1644202800000,2022 02 07 04:00:00,1.15901,1.175,1.15782,1.16061,3379912.5,1644202803600,2022 02 07 04:00:03,3942105.8,0,0.0,0.0,0.0
1644206400000,2022 02 07 05:00:00,1.1609,1.16693,1.15555,1.15965,2395779.0,1644206403600,2022 02 07 05:00:03,2780050.0,0,0.0,0.0,0.0
1644210000000,2022 02 07 06:00:00,1.15933,1.16512,1.15058,1.15913,3045760.2,1644210003600,2022 02 07 06:00:03,3525498.5,0,0.0,0.0,0.0
