openTime, openTimeStamp, open, high, low, close, volume, closeTime, closeTimeStamp, quoteAssetVolume, numberOfTrades, takerBuyBase, takerBuyQuote, IGNORE
1643673600000,2022 02 01 01:00:00,0.1416,0.1444,0.1408,0.1423,3.7444E8,1643759999999,2022 02 02 00:59:59,5.336732E7,113926,2.01112256E8,2.8676236E7,0.0
1643760000000,2022 02 02 01:00:00,0.1423,0.1466,0.135,0.137,4.91750016E8,1643846399999,2022 02 03 00:59:59,6.9462096E7,153061,2.40458944E8,3.4011784E7,0.0
1643846400000,2022 02 03 01:00:00,0.1369,0.1389,0.1346,0.1379,3.84297088E8,1643932799999,2022 02 04 00:59:59,5.251512E7,102345,2.08557024E8,2.8492664E7,0.0
1643932800000,2022 02 04 01:00:00,0.138,0.1481,0.1369,0.1478,5.6230566E8,1644019199999,2022 02 05 00:59:59,7.9672792E7,144888,2.93806784E8,4.1644112E7,0.0
1644019200000,2022 02 05 01:00:00,0.1479,0.1507,0.1447,0.1469,5.2669504E8,1644105599999,2022 02 06 00:59:59,7.8083672E7,157132,2.62435488E8,3.8915584E7,0.0
1644105600000,2022 02 06 01:00:00,0.1468,0.1559,0.1445,0.1539,7.0598426E8,1644191999999,2022 02 07 00:59:59,1.06084048E8,191837,3.56136128E8,5.3506004E7,0.0
1644192000000,2022 02 07 01:00:00,0.154,0.1731,0.1513,0.1653,1.81084787E9,1644278399999,2022 02 08 00:59:59,2.935416E8,464947,9.1952966E8,1.4899616E8,0.0
1644278400000,2022 02 08 01:00:00,0.1653,0.1711,0.1529,0.1581,1.27303501E9,1644364799999,2022 02 09 00:59:59,2.04348464E8,312226,6.2971034E8,1.0108584E8,0.0
1644364800000,2022 02 09 01:00:00,0.1582,0.1624,0.1542,0.1594,6.9184211E8,1644451199999,2022 02 10 00:59:59,1.0948436E8,163418,3.55774816E8,5.6315804E7,0.0
1644451200000,2022 02 10 01:00:00,0.1594,0.1607,0.15,0.1537,8.2891482E8,1644537599999,2022 02 11 00:59:59,1.29443336E8,186077,4.05424928E8,6.3341376E7,0.0
